State,County,FIPS,Date,Diff 
CT,Fairfield County,9001,20120403,200
CT,Fairfield County,9001,20120410,200
CT,Fairfield County,9001,20150519,200
CT,Fairfield County,9001,20241112,206
CT,Hartford County,9003,20010522,200
CT,Hartford County,9003,20130507,200
CT,Hartford County,9003,20150519,200
CT,Litchfield County,9005,20010522,200
CT,Litchfield County,9005,20120403,200
CT,Litchfield County,9005,20150519,200
CT,Middlesex County,9007,20120327,200
CT,Middlesex County,9007,20130507,200
CT,Middlesex County,9007,20150519,200
CT,Middlesex County,9007,20241119,200
CT,New Haven County,9009,20120327,200
CT,New Haven County,9009,20130507,200
CT,New Haven County,9009,20150519,200
CT,New Haven County,9009,20241119,200
CT,New London County,9011,20120320,200
CT,New London County,9011,20120327,200
CT,New London County,9011,20130507,200
CT,New London County,9011,20150519,200
CT,Tolland County,9013,20010522,200
CT,Tolland County,9013,20130507,200
CT,Tolland County,9013,20150519,200
CT,Windham County,9015,20010522,200
CT,Windham County,9015,20120327,200
CT,Windham County,9015,20130507,200
CT,Windham County,9015,20150519,200
DC,District of Columbia,11001,20010515,200
DC,District of Columbia,11001,20050920,200
DC,District of Columbia,11001,20060822,200
DC,District of Columbia,11001,20060829,200
DC,District of Columbia,11001,20100706,200
DC,District of Columbia,11001,20120703,200
DC,District of Columbia,11001,20120710,200
DC,District of Columbia,11001,20240625,200
DE,Kent County,10001,20010515,200
DE,Kent County,10001,20010522,200
DE,Kent County,10001,20011030,200
DE,Kent County,10001,20011106,200
DE,Kent County,10001,20050920,200
DE,Kent County,10001,20120410,200
DE,Kent County,10001,20120417,200
DE,New Castle County,10003,20010515,200
DE,New Castle County,10003,20010522,200
DE,New Castle County,10003,20050920,200
DE,Sussex County,10005,20010515,200
DE,Sussex County,10005,20010522,200
DE,Sussex County,10005,20011030,200
DE,Sussex County,10005,20011106,200
DE,Sussex County,10005,20050913,200
DE,Sussex County,10005,20050920,200
DE,Sussex County,10005,20060328,200
MA,Barnstable County,25001,20150519,200
MA,Barnstable County,25001,20150526,200
MA,Barnstable County,25001,20220802,200
MA,Berkshire County,25003,20010522,200
MA,Berkshire County,25003,20150519,200
MA,Berkshire County,25003,20200623,200
MA,Bristol County,25005,20150519,200
MA,Bristol County,25005,20150526,200
MA,Bristol County,25005,20220809,200
MA,Dukes County,25007,20150519,200
MA,Dukes County,25007,20150526,200
MA,Essex County,25009,20010522,200
MA,Essex County,25009,20150519,200
MA,Franklin County,25011,20010522,200
MA,Hampden County,25013,20010522,200
MA,Hampden County,25013,20011106,200
MA,Hampden County,25013,20130507,200
MA,Hampden County,25013,20130514,200
MA,Hampden County,25013,20150519,200
MA,Hampshire County,25015,20010522,200
MA,Hampshire County,25015,20011106,200
MA,Hampshire County,25015,20130507,200
MA,Hampshire County,25015,20130514,200
MA,Hampshire County,25015,20150519,200
MA,Middlesex County,25017,20010522,200
MA,Middlesex County,25017,20150519,200
MA,Nantucket County,25019,20120403,200
MA,Nantucket County,25019,20150519,200
MA,Nantucket County,25019,20150526,200
MA,Nantucket County,25019,20240102,200
MA,Norfolk County,25021,20010522,200
MA,Norfolk County,25021,20150519,200
MA,Norfolk County,25021,20220524,200
MA,Plymouth County,25023,20150519,200
MA,Plymouth County,25023,20150526,200
MA,Suffolk County,25025,20010522,200
MA,Suffolk County,25025,20120410,200
MA,Suffolk County,25025,20150519,200
MA,Suffolk County,25025,20220524,200
MA,Worcester County,25027,20010522,200
MA,Worcester County,25027,20150519,200
MD,Allegany County,24001,20010515,200
MD,Allegany County,24001,20010522,200
MD,Allegany County,24001,20020917,217
MD,Allegany County,24001,20050705,200
MD,Allegany County,24001,20090922,200
MD,Allegany County,24001,20090929,200
MD,Allegany County,24001,20230613,200
MD,Allegany County,24001,20240625,200
MD,Allegany County,24001,20240702,286
MD,Allegany County,24001,20240709,200
MD,Anne Arundel County,24003,20010515,200
MD,Anne Arundel County,24003,20010522,200
MD,Anne Arundel County,24003,20050920,200
MD,Anne Arundel County,24003,20060822,200
MD,Anne Arundel County,24003,20060829,200
MD,Anne Arundel County,24003,20100706,217
MD,Baltimore City,24510,20010515,200
MD,Baltimore City,24510,20010522,200
MD,Baltimore City,24510,20011030,200
MD,Baltimore City,24510,20011106,200
MD,Baltimore City,24510,20020219,200
MD,Baltimore City,24510,20050920,200
MD,Baltimore City,24510,20060822,200
MD,Baltimore City,24510,20060829,200
MD,Baltimore City,24510,20100706,200
MD,Baltimore City,24510,20191001,200
MD,Baltimore City,24510,20230411,200
MD,Baltimore City,24510,20231114,200
MD,Baltimore City,24510,20231121,200
MD,Baltimore County,24005,20010515,200
MD,Baltimore County,24005,20010522,200
MD,Baltimore County,24005,20050920,200
MD,Baltimore County,24005,20100706,200
MD,Baltimore County,24005,20191001,200
MD,Calvert County,24009,20010515,200
MD,Calvert County,24009,20050920,200
MD,Calvert County,24009,20060328,200
MD,Calvert County,24009,20100629,200
MD,Calvert County,24009,20100706,297
MD,Calvert County,24009,20240625,200
MD,Calvert County,24009,20241105,200
MD,Calvert County,24009,20241112,200
MD,Caroline County,24011,20010515,200
MD,Caroline County,24011,20010522,200
MD,Caroline County,24011,20011030,200
MD,Caroline County,24011,20011106,200
MD,Caroline County,24011,20050920,200
MD,Caroline County,24011,20120410,200
MD,Caroline County,24011,20120417,200
MD,Carroll County,24013,20010515,200
MD,Carroll County,24013,20010522,200
MD,Carroll County,24013,20050920,200
MD,Carroll County,24013,20100706,200
MD,Carroll County,24013,20100713,200
MD,Carroll County,24013,20230418,200
MD,Cecil County,24015,20010515,200
MD,Cecil County,24015,20010522,200
MD,Cecil County,24015,20050920,200
MD,Cecil County,24015,20191001,200
MD,Charles County,24017,20010515,200
MD,Charles County,24017,20050920,200
MD,Charles County,24017,20060328,200
MD,Charles County,24017,20060822,200
MD,Charles County,24017,20060829,200
MD,Charles County,24017,20100706,210
MD,Charles County,24017,20230328,200
MD,Charles County,24017,20230404,200
MD,Charles County,24017,20240625,200
MD,Charles County,24017,20241105,267
MD,Dorchester County,24019,20010515,200
MD,Dorchester County,24019,20011030,200
MD,Dorchester County,24019,20011106,200
MD,Dorchester County,24019,20050920,200
MD,Dorchester County,24019,20060328,200
MD,Dorchester County,24019,20070710,200
MD,Dorchester County,24019,20100629,200
MD,Dorchester County,24019,20100706,200
MD,Dorchester County,24019,20230404,200
MD,Frederick County,24021,20010515,200
MD,Frederick County,24021,20010522,200
MD,Frederick County,24021,20050920,200
MD,Frederick County,24021,20060822,200
MD,Frederick County,24021,20100713,200
MD,Frederick County,24021,20230418,200
MD,Garrett County,24023,20010515,200
MD,Garrett County,24023,20020917,200
MD,Garrett County,24023,20050920,200
MD,Garrett County,24023,20090922,200
MD,Garrett County,24023,20090929,200
MD,Garrett County,24023,20100907,200
MD,Garrett County,24023,20100914,200
MD,Garrett County,24023,20230613,200
MD,Garrett County,24023,20240702,230
MD,Harford County,24025,20010515,200
MD,Harford County,24025,20010522,200
MD,Harford County,24025,20050920,200
MD,Harford County,24025,20191001,200
MD,Howard County,24027,20010515,200
MD,Howard County,24027,20010522,200
MD,Howard County,24027,20020219,200
MD,Howard County,24027,20020226,200
MD,Howard County,24027,20050920,200
MD,Howard County,24027,20060822,200
MD,Howard County,24027,20060829,200
MD,Howard County,24027,20071009,200
MD,Howard County,24027,20100706,200
MD,Howard County,24027,20241119,200
MD,Kent County,24029,20010515,200
MD,Kent County,24029,20010522,200
MD,Kent County,24029,20011030,200
MD,Kent County,24029,20011106,200
MD,Kent County,24029,20050920,200
MD,Kent County,24029,20230606,200
MD,Montgomery County,24031,20010515,200
MD,Montgomery County,24031,20050920,200
MD,Montgomery County,24031,20060822,200
MD,Montgomery County,24031,20060829,200
MD,Montgomery County,24031,20070731,200
MD,Prince George's County,24033,20010515,200
MD,Prince George's County,24033,20050920,200
MD,Prince George's County,24033,20060822,200
MD,Prince George's County,24033,20060829,200
MD,Prince George's County,24033,20100706,209
MD,Queen Anne's County,24035,20010515,200
MD,Queen Anne's County,24035,20010522,200
MD,Queen Anne's County,24035,20011030,200
MD,Queen Anne's County,24035,20011106,200
MD,Queen Anne's County,24035,20050920,200
MD,St. Mary's County,24037,20050920,200
MD,St. Mary's County,24037,20060328,200
MD,St. Mary's County,24037,20070717,200
MD,St. Mary's County,24037,20070724,200
MD,St. Mary's County,24037,20100706,206
MD,St. Mary's County,24037,20240625,200
MD,St. Mary's County,24037,20241105,202
MD,St. Mary's County,24037,20241112,200
MD,Somerset County,24039,20011030,200
MD,Somerset County,24039,20011106,200
MD,Somerset County,24039,20050913,200
MD,Somerset County,24039,20050920,200
MD,Somerset County,24039,20060328,200
MD,Somerset County,24039,20070710,200
MD,Somerset County,24039,20230328,200
MD,Somerset County,24039,20230404,200
MD,Talbot County,24041,20010515,200
MD,Talbot County,24041,20010522,200
MD,Talbot County,24041,20011030,200
MD,Talbot County,24041,20011106,200
MD,Talbot County,24041,20050920,200
MD,Talbot County,24041,20060328,200
MD,Talbot County,24041,20080902,200
MD,Talbot County,24041,20190924,200
MD,Washington County,24043,20010515,200
MD,Washington County,24043,20010522,200
MD,Washington County,24043,20240625,200
MD,Washington County,24043,20240702,237
MD,Wicomico County,24045,20010515,200
MD,Wicomico County,24045,20010522,200
MD,Wicomico County,24045,20011030,200
MD,Wicomico County,24045,20011106,200
MD,Wicomico County,24045,20050913,200
MD,Wicomico County,24045,20050920,200
MD,Wicomico County,24045,20060328,200
MD,Wicomico County,24045,20070710,200
MD,Wicomico County,24045,20100629,200
MD,Wicomico County,24045,20100706,200
MD,Wicomico County,24045,20230404,200
MD,Worcester County,24047,20010515,200
MD,Worcester County,24047,20011030,200
MD,Worcester County,24047,20011106,200
MD,Worcester County,24047,20050913,200
MD,Worcester County,24047,20050920,200
MD,Worcester County,24047,20060328,200
MD,Worcester County,24047,20070710,200
ME,Androscoggin County,23001,20120410,200
ME,Androscoggin County,23001,20200623,200
ME,Androscoggin County,23001,20200915,200
ME,Androscoggin County,23001,20200922,200
ME,Aroostook County,23003,20200707,218
ME,Cumberland County,23005,20120410,200
ME,Cumberland County,23005,20200623,200
ME,Kennebec County,23011,20200623,200
ME,Knox County,23013,20011030,200
ME,Lincoln County,23015,20011030,200
ME,Lincoln County,23015,20200623,200
ME,Sagadahoc County,23023,20011030,200
ME,Sagadahoc County,23023,20011106,200
ME,Sagadahoc County,23023,20200623,200
ME,York County,23031,20120410,200
ME,York County,23031,20220705,200
ME,York County,23031,20220712,200
NH,Belknap County,33001,20120410,200
NH,Belknap County,33001,20120417,200
NH,Belknap County,33001,20220705,200
NH,Belknap County,33001,20220712,200
NH,Carroll County,33003,20120410,200
NH,Carroll County,33003,20120417,200
NH,Carroll County,33003,20220712,200
NH,Cheshire County,33005,20220712,205
NH,Coos County,33007,20010814,200
NH,Coos County,33007,20220712,200
NH,Grafton County,33009,20220712,200
NH,Hillsborough County,33011,20220712,206
NH,Merrimack County,33013,20220705,200
NH,Merrimack County,33013,20220712,200
NH,Rockingham County,33015,20150519,200
NH,Strafford County,33017,20020806,200
NH,Strafford County,33017,20120410,200
NH,Strafford County,33017,20220705,200
NH,Strafford County,33017,20220712,200
NH,Sullivan County,33019,20220712,200
NJ,Atlantic County,34001,20010515,200
NJ,Atlantic County,34001,20010522,200
NJ,Atlantic County,34001,20050913,200
NJ,Atlantic County,34001,20050920,200
NJ,Atlantic County,34001,20100713,200
NJ,Bergen County,34003,20010522,200
NJ,Bergen County,34003,20011030,200
NJ,Bergen County,34003,20011106,200
NJ,Bergen County,34003,20050913,200
NJ,Bergen County,34003,20050920,200
NJ,Bergen County,34003,20241112,200
NJ,Burlington County,34005,20010515,200
NJ,Burlington County,34005,20010522,200
NJ,Burlington County,34005,20050920,200
NJ,Burlington County,34005,20160913,200
NJ,Camden County,34007,20010515,200
NJ,Camden County,34007,20010522,200
NJ,Camden County,34007,20050920,200
NJ,Camden County,34007,20160913,200
NJ,Cape May County,34009,20010515,200
NJ,Cape May County,34009,20010522,200
NJ,Cape May County,34009,20050913,200
NJ,Cape May County,34009,20050920,200
NJ,Cumberland County,34011,20010515,200
NJ,Cumberland County,34011,20010522,200
NJ,Cumberland County,34011,20050920,200
NJ,Cumberland County,34011,20100713,200
NJ,Essex County,34013,20010515,200
NJ,Essex County,34013,20010522,200
NJ,Essex County,34013,20011030,200
NJ,Essex County,34013,20011106,200
NJ,Essex County,34013,20050913,200
NJ,Essex County,34013,20050920,200
NJ,Essex County,34013,20100713,200
NJ,Essex County,34013,20241112,200
NJ,Gloucester County,34015,20010515,200
NJ,Gloucester County,34015,20010522,200
NJ,Gloucester County,34015,20050920,200
NJ,Hudson County,34017,20010515,200
NJ,Hudson County,34017,20010522,200
NJ,Hudson County,34017,20011030,200
NJ,Hudson County,34017,20011106,200
NJ,Hudson County,34017,20050913,200
NJ,Hudson County,34017,20050920,200
NJ,Hudson County,34017,20241112,200
NJ,Hunterdon County,34019,20010515,200
NJ,Hunterdon County,34019,20010522,200
NJ,Hunterdon County,34019,20011030,200
NJ,Hunterdon County,34019,20011106,200
NJ,Hunterdon County,34019,20050920,200
NJ,Mercer County,34021,20010515,200
NJ,Mercer County,34021,20010522,200
NJ,Mercer County,34021,20050920,200
NJ,Middlesex County,34023,20010515,200
NJ,Middlesex County,34023,20010522,200
NJ,Middlesex County,34023,20011030,200
NJ,Middlesex County,34023,20011106,200
NJ,Middlesex County,34023,20050913,200
NJ,Middlesex County,34023,20050920,200
NJ,Monmouth County,34025,20010515,200
NJ,Monmouth County,34025,20010522,200
NJ,Monmouth County,34025,20050913,200
NJ,Monmouth County,34025,20050920,200
NJ,Morris County,34027,20010515,200
NJ,Morris County,34027,20010522,200
NJ,Morris County,34027,20011030,200
NJ,Morris County,34027,20011106,200
NJ,Morris County,34027,20050913,200
NJ,Morris County,34027,20050920,200
NJ,Ocean County,34029,20010515,200
NJ,Ocean County,34029,20010522,200
NJ,Ocean County,34029,20050913,200
NJ,Ocean County,34029,20050920,200
NJ,Ocean County,34029,20100713,200
NJ,Ocean County,34029,20160913,200
NJ,Passaic County,34031,20010522,200
NJ,Passaic County,34031,20011030,200
NJ,Passaic County,34031,20011106,200
NJ,Passaic County,34031,20050913,200
NJ,Passaic County,34031,20050920,200
NJ,Passaic County,34031,20241112,200
NJ,Salem County,34033,20010515,200
NJ,Salem County,34033,20010522,200
NJ,Salem County,34033,20050920,200
NJ,Somerset County,34035,20010515,200
NJ,Somerset County,34035,20010522,200
NJ,Somerset County,34035,20011030,200
NJ,Somerset County,34035,20011106,200
NJ,Somerset County,34035,20050913,200
NJ,Somerset County,34035,20050920,200
NJ,Sussex County,34037,20010522,200
NJ,Sussex County,34037,20011030,200
NJ,Sussex County,34037,20011106,200
NJ,Union County,34039,20010515,200
NJ,Union County,34039,20010522,200
NJ,Union County,34039,20011030,200
NJ,Union County,34039,20011106,200
NJ,Union County,34039,20050913,200
NJ,Union County,34039,20050920,200
NJ,Union County,34039,20241112,200
NJ,Warren County,34041,20010515,200
NJ,Warren County,34041,20010522,200
NJ,Warren County,34041,20011030,200
NJ,Warren County,34041,20011106,200
NJ,Warren County,34041,20050920,200
NY,Albany County,36001,20010522,200
NY,Allegany County,36003,20010522,200
NY,Allegany County,36003,20110802,200
NY,Allegany County,36003,20160719,200
NY,Bronx County,36005,20010522,200
NY,Bronx County,36005,20011106,200
NY,Bronx County,36005,20050913,200
NY,Bronx County,36005,20050920,200
NY,Bronx County,36005,20241029,200
NY,Bronx County,36005,20241112,200
NY,Broome County,36007,20010522,200
NY,Cattaraugus County,36009,20010522,200
NY,Cattaraugus County,36009,20110802,200
NY,Cattaraugus County,36009,20230613,200
NY,Cayuga County,36011,20010522,200
NY,Cayuga County,36011,20120717,200
NY,Cayuga County,36011,20120724,200
NY,Chautauqua County,36013,20010814,200
NY,Chautauqua County,36013,20110802,200
NY,Chautauqua County,36013,20210330,200
NY,Chautauqua County,36013,20210406,200
NY,Chautauqua County,36013,20230613,200
NY,Chemung County,36015,20010522,200
NY,Chemung County,36015,20110802,200
NY,Chenango County,36017,20010522,200
NY,Clinton County,36019,20020910,200
NY,Clinton County,36019,20020917,200
NY,Columbia County,36021,20010522,200
NY,Cortland County,36023,20010522,200
NY,Delaware County,36025,20010522,200
NY,Dutchess County,36027,20010522,200
NY,Dutchess County,36027,20220809,201
NY,Erie County,36029,20110802,200
NY,Erie County,36029,20230613,200
NY,Franklin County,36033,20020910,200
NY,Franklin County,36033,20020917,200
NY,Fulton County,36035,20010522,200
NY,Genesee County,36037,20010522,200
NY,Genesee County,36037,20110802,200
NY,Greene County,36039,20010522,200
NY,Jefferson County,36045,20020910,200
NY,Jefferson County,36045,20020917,200
NY,Kings County,36047,20010515,200
NY,Kings County,36047,20010522,200
NY,Kings County,36047,20011106,200
NY,Kings County,36047,20050913,200
NY,Kings County,36047,20050920,200
NY,Kings County,36047,20220809,288
NY,Kings County,36047,20230704,200
NY,Kings County,36047,20241112,200
NY,Lewis County,36049,20020910,200
NY,Lewis County,36049,20020917,200
NY,Lewis County,36049,20070904,200
NY,Livingston County,36051,20010522,200
NY,Livingston County,36051,20110802,200
NY,Livingston County,36051,20160719,200
NY,Madison County,36053,20010522,200
NY,Monroe County,36055,20110802,200
NY,Monroe County,36055,20120717,200
NY,Monroe County,36055,20120724,200
NY,Montgomery County,36057,20010522,200
NY,Nassau County,36059,20010522,200
NY,Nassau County,36059,20011106,200
NY,Nassau County,36059,20150519,200
NY,New York County,36061,20010522,200
NY,New York County,36061,20011030,200
NY,New York County,36061,20011106,200
NY,New York County,36061,20050913,200
NY,New York County,36061,20050920,200
NY,New York County,36061,20241112,200
NY,Niagara County,36063,20070703,200
NY,Niagara County,36063,20110802,200
NY,Niagara County,36063,20151222,200
NY,Niagara County,36063,20151229,200
NY,Niagara County,36063,20160712,200
NY,Niagara County,36063,20230613,200
NY,Niagara County,36063,20230620,200
NY,Oneida County,36065,20010522,200
NY,Onondaga County,36067,20010522,200
NY,Onondaga County,36067,20120717,200
NY,Onondaga County,36067,20120724,200
NY,Onondaga County,36067,20200929,200
NY,Ontario County,36069,20010522,200
NY,Ontario County,36069,20120717,200
NY,Ontario County,36069,20120724,200
NY,Orange County,36071,20010522,200
NY,Orange County,36071,20011106,200
NY,Orange County,36071,20241112,200
NY,Orleans County,36073,20020910,200
NY,Orleans County,36073,20020917,200
NY,Orleans County,36073,20070703,200
NY,Orleans County,36073,20110802,200
NY,Oswego County,36075,20010522,200
NY,Oswego County,36075,20020910,200
NY,Oswego County,36075,20120717,200
NY,Oswego County,36075,20120724,200
NY,Otsego County,36077,20010522,200
NY,Putnam County,36079,20010522,200
NY,Putnam County,36079,20010911,200
NY,Putnam County,36079,20150519,200
NY,Putnam County,36079,20220816,201
NY,Putnam County,36079,20241112,200
NY,Putnam County,36079,20241119,200
NY,Queens County,36081,20010522,200
NY,Queens County,36081,20011106,200
NY,Queens County,36081,20050913,200
NY,Queens County,36081,20050920,200
NY,Queens County,36081,20220809,203
NY,Queens County,36081,20230704,200
NY,Queens County,36081,20241112,200
NY,Rensselaer County,36083,20010522,200
NY,Richmond County,36085,20010515,200
NY,Richmond County,36085,20010522,200
NY,Richmond County,36085,20011030,200
NY,Richmond County,36085,20011106,200
NY,Richmond County,36085,20050913,200
NY,Richmond County,36085,20050920,200
NY,Richmond County,36085,20220726,200
NY,Richmond County,36085,20220802,200
NY,Richmond County,36085,20220809,208
NY,Richmond County,36085,20241112,200
NY,Rockland County,36087,20010522,200
NY,Rockland County,36087,20011106,200
NY,Rockland County,36087,20230418,200
NY,Rockland County,36087,20241112,200
NY,St. Lawrence County,36089,20020910,200
NY,St. Lawrence County,36089,20020917,200
NY,Schenectady County,36093,20010522,200
NY,Schoharie County,36095,20010522,200
NY,Schuyler County,36097,20010522,200
NY,Schuyler County,36097,20110802,200
NY,Schuyler County,36097,20160712,200
NY,Seneca County,36099,20010522,200
NY,Seneca County,36099,20110802,200
NY,Seneca County,36099,20120717,200
NY,Seneca County,36099,20120724,200
NY,Steuben County,36101,20010522,200
NY,Steuben County,36101,20110802,200
NY,Steuben County,36101,20160719,200
NY,Suffolk County,36103,20150519,200
NY,Sullivan County,36105,20010522,200
NY,Sullivan County,36105,20241112,200
NY,Tioga County,36107,20010522,200
NY,Tompkins County,36109,20010522,200
NY,Ulster County,36111,20010522,200
NY,Ulster County,36111,20241112,201
NY,Ulster County,36111,20241119,200
NY,Wayne County,36117,20010522,200
NY,Wayne County,36117,20020910,200
NY,Wayne County,36117,20120717,200
NY,Wayne County,36117,20120724,200
NY,Westchester County,36119,20010522,200
NY,Westchester County,36119,20011106,200
NY,Westchester County,36119,20241112,208
NY,Wyoming County,36121,20010522,200
NY,Wyoming County,36121,20110802,200
NY,Wyoming County,36121,20160719,200
NY,Yates County,36123,20010522,200
NY,Yates County,36123,20110802,200
NY,Yates County,36123,20120717,200
NY,Yates County,36123,20120724,200
PA,Adams County,42001,20010515,200
PA,Adams County,42001,20010522,200
PA,Adams County,42001,20020806,207
PA,Adams County,42001,20230613,200
PA,Allegheny County,42003,20010522,200
PA,Allegheny County,42003,20230613,200
PA,Armstrong County,42005,20010522,200
PA,Armstrong County,42005,20050816,200
PA,Armstrong County,42005,20230606,200
PA,Armstrong County,42005,20230613,200
PA,Beaver County,42007,20230613,200
PA,Bedford County,42009,20010515,200
PA,Bedford County,42009,20010522,200
PA,Bedford County,42009,20050705,200
PA,Bedford County,42009,20110802,200
PA,Bedford County,42009,20110809,200
PA,Berks County,42011,20010515,200
PA,Berks County,42011,20010522,200
PA,Blair County,42013,20010522,200
PA,Blair County,42013,20110802,200
PA,Bradford County,42015,20010522,200
PA,Bucks County,42017,20010515,200
PA,Bucks County,42017,20010522,200
PA,Bucks County,42017,20050920,200
PA,Butler County,42019,20010522,200
PA,Butler County,42019,20230606,200
PA,Butler County,42019,20230613,200
PA,Cambria County,42021,20010522,200
PA,Cambria County,42021,20020917,200
PA,Cameron County,42023,20010522,200
PA,Cameron County,42023,20230606,200
PA,Cameron County,42023,20230613,200
PA,Carbon County,42025,20010515,200
PA,Carbon County,42025,20010522,200
PA,Carbon County,42025,20050920,200
PA,Centre County,42027,20010522,200
PA,Centre County,42027,20230606,200
PA,Centre County,42027,20230613,200
PA,Chester County,42029,20010515,200
PA,Chester County,42029,20010522,200
PA,Clarion County,42031,20010522,200
PA,Clarion County,42031,20100420,200
PA,Clarion County,42031,20230606,200
PA,Clarion County,42031,20230613,200
PA,Clearfield County,42033,20010522,200
PA,Clinton County,42035,20010522,200
PA,Clinton County,42035,20230606,200
PA,Clinton County,42035,20230613,200
PA,Columbia County,42037,20010522,200
PA,Crawford County,42039,20230606,200
PA,Crawford County,42039,20230613,200
PA,Cumberland County,42041,20010515,200
PA,Cumberland County,42041,20010522,200
PA,Cumberland County,42041,20020723,200
PA,Cumberland County,42041,20230613,200
PA,Dauphin County,42043,20010515,200
PA,Dauphin County,42043,20010522,200
PA,Delaware County,42045,20010515,200
PA,Delaware County,42045,20010522,200
PA,Delaware County,42045,20071009,200
PA,Elk County,42047,20010522,200
PA,Elk County,42047,20230606,200
PA,Elk County,42047,20230613,200
PA,Erie County,42049,20010814,200
PA,Erie County,42049,20230613,200
PA,Fayette County,42051,20020917,200
PA,Fayette County,42051,20090922,200
PA,Fayette County,42051,20090929,200
PA,Fayette County,42051,20230613,200
PA,Forest County,42053,20010522,200
PA,Forest County,42053,20010821,200
PA,Forest County,42053,20100420,200
PA,Forest County,42053,20230606,200
PA,Forest County,42053,20230613,200
PA,Franklin County,42055,20010515,200
PA,Franklin County,42055,20010522,200
PA,Franklin County,42055,20050705,200
PA,Franklin County,42055,20230613,200
PA,Fulton County,42057,20010515,200
PA,Fulton County,42057,20010522,200
PA,Fulton County,42057,20050705,200
PA,Fulton County,42057,20110802,200
PA,Fulton County,42057,20110809,200
PA,Fulton County,42057,20230613,200
PA,Fulton County,42057,20240709,209
PA,Greene County,42059,20090922,200
PA,Greene County,42059,20090929,200
PA,Greene County,42059,20230613,200
PA,Huntingdon County,42061,20010522,200
PA,Huntingdon County,42061,20050705,200
PA,Huntingdon County,42061,20110802,200
PA,Huntingdon County,42061,20230613,200
PA,Indiana County,42063,20010522,200
PA,Indiana County,42063,20020917,200
PA,Jefferson County,42065,20010522,200
PA,Jefferson County,42065,20230606,200
PA,Jefferson County,42065,20230613,200
PA,Juniata County,42067,20010515,200
PA,Juniata County,42067,20010522,200
PA,Lackawanna County,42069,20010522,200
PA,Lancaster County,42071,20010515,200
PA,Lancaster County,42071,20010522,200
PA,Lawrence County,42073,20230606,200
PA,Lawrence County,42073,20230613,200
PA,Lebanon County,42075,20010515,200
PA,Lebanon County,42075,20010522,200
PA,Lebanon County,42075,20161122,200
PA,Lehigh County,42077,20010515,200
PA,Lehigh County,42077,20010522,200
PA,Lehigh County,42077,20050920,200
PA,Lehigh County,42077,20071009,200
PA,Lehigh County,42077,20230606,200
PA,Lehigh County,42077,20230613,200
PA,Luzerne County,42079,20010522,200
PA,Lycoming County,42081,20010522,200
PA,Lycoming County,42081,20230606,200
PA,McKean County,42083,20010522,200
PA,McKean County,42083,20230606,200
PA,McKean County,42083,20230613,200
PA,Mercer County,42085,20120703,200
PA,Mercer County,42085,20120710,200
PA,Mercer County,42085,20120717,200
PA,Mercer County,42085,20230606,200
PA,Mercer County,42085,20230613,200
PA,Mifflin County,42087,20010522,200
PA,Mifflin County,42087,20050705,200
PA,Mifflin County,42087,20230613,200
PA,Monroe County,42089,20010515,200
PA,Monroe County,42089,20010522,200
PA,Monroe County,42089,20050920,200
PA,Monroe County,42089,20241112,200
PA,Montgomery County,42091,20010515,200
PA,Montgomery County,42091,20010522,200
PA,Montgomery County,42091,20071009,200
PA,Montour County,42093,20010522,200
PA,Montour County,42093,20071009,200
PA,Montour County,42093,20071016,200
PA,Montour County,42093,20201006,200
PA,Northampton County,42095,20010515,200
PA,Northampton County,42095,20010522,200
PA,Northampton County,42095,20011106,200
PA,Northampton County,42095,20050920,200
PA,Northumberland County,42097,20010522,200
PA,Perry County,42099,20010515,200
PA,Perry County,42099,20010522,200
PA,Philadelphia County,42101,20010515,200
PA,Philadelphia County,42101,20010522,200
PA,Philadelphia County,42101,20050920,200
PA,Philadelphia County,42101,20071009,200
PA,Pike County,42103,20010522,200
PA,Potter County,42105,20010522,200
PA,Potter County,42105,20230606,200
PA,Potter County,42105,20230613,200
PA,Schuylkill County,42107,20010515,200
PA,Schuylkill County,42107,20010522,200
PA,Snyder County,42109,20010515,200
PA,Snyder County,42109,20010522,200
PA,Somerset County,42111,20010522,200
PA,Somerset County,42111,20020917,200
PA,Somerset County,42111,20240709,202
PA,Sullivan County,42113,20010522,200
PA,Susquehanna County,42115,20010522,200
PA,Tioga County,42117,20010522,200
PA,Tioga County,42117,20110802,200
PA,Union County,42119,20010522,200
PA,Venango County,42121,20010522,200
PA,Venango County,42121,20010821,200
PA,Venango County,42121,20100420,200
PA,Venango County,42121,20230606,200
PA,Venango County,42121,20230613,200
PA,Warren County,42123,20010522,200
PA,Warren County,42123,20230606,200
PA,Warren County,42123,20230613,200
PA,Washington County,42125,20230613,200
PA,Wayne County,42127,20010522,200
PA,Westmoreland County,42129,20010522,200
PA,Westmoreland County,42129,20020917,200
PA,Wyoming County,42131,20010522,200
PA,York County,42133,20010515,200
PA,York County,42133,20010522,200
RI,Bristol County,44001,20010522,200
RI,Bristol County,44001,20070904,200
RI,Bristol County,44001,20070911,200
RI,Bristol County,44001,20120320,200
RI,Bristol County,44001,20120327,200
RI,Bristol County,44001,20150519,200
RI,Bristol County,44001,20150526,200
RI,Bristol County,44001,20200818,200
RI,Bristol County,44001,20220531,200
RI,Kent County,44003,20010522,200
RI,Kent County,44003,20120320,200
RI,Kent County,44003,20120327,200
